init,member,verifying,REOF1,REOF2,REOF3,REOF4,REOF5,REOF6,REOF7,REOF8,REOF9,REOF10
2005-dec22,ens1,200601,-1.00526,-0.68061,-0.31026,0.47043,1.08451,1.86169,-0.06916,-0.60150,1.18288,-0.94337
2005-dec27,ens1,200601,-1.34006,-1.04257,0.38292,0.69314,0.72666,-0.23953,-0.40501,-0.65432,2.16610,-0.22519
2005-jan16,ens1,200502,1.73945,-1.29775,-0.87469,1.39936,1.04288,-0.49555,1.99959,-0.35040,-1.89340,0.44645
2005-jan21,ens1,200502,0.40922,-0.17027,0.63692,-0.74905,0.03187,-1.15443,0.68286,0.50864,0.31241,-0.87379
2005-jan26,ens1,200502,-0.48748,-0.97008,0.01902,-1.98884,0.26015,-2.79605,0.12496,0.02389,0.44106,-0.59818
2005-jan31,ens1,200502,0.50168,-0.80671,-0.29569,-1.91851,-1.01796,-0.09630,-0.95225,0.22843,0.82216,0.32039
2005-feb10,ens1,200503,-2.18964,-0.73748,-0.09440,-0.07089,1.02829,-1.92119,-1.44662,0.17686,0.01327,1.26651
2005-feb15,ens1,200503,-1.60969,-0.66182,-0.53610,0.31310,0.05548,0.35262,-1.56506,-0.11025,0.18211,0.16294
2005-feb20,ens1,200503,0.12384,-0.55619,-0.66756,1.73332,-0.03677,-0.33985,0.93001,-1.24333,-0.38616,2.01941
2005-feb25,ens1,200503,-1.91237,-1.06383,-0.29353,0.57525,0.93101,0.44770,0.30014,-0.06312,-0.00393,-0.41548
2006-dec02,ens1,200701,0.24826,-0.68360,0.90887,-1.58418,-0.58006,1.17074,-0.29877,0.53961,0.00573,-0.16579
2006-dec07,ens1,200701,-0.74635,-0.70472,-0.31491,-1.08753,0.23904,-0.40276,1.21467,0.42242,0.40680,-1.09157
2006-dec12,ens1,200701,0.20176,-0.27339,-1.02045,-0.60136,1.03538,1.42190,-1.63586,-0.00105,-0.64758,-0.22242
2006-dec17,ens1,200701,0.14904,-0.43428,-0.69925,-1.56046,0.10107,1.38548,0.49063,0.00783,-1.77598,0.10736
2006-dec22,ens1,200701,1.27384,-0.73577,-1.79649,0.15730,-0.18078,-0.43182,-1.56283,0.01989,-0.86214,-0.20855
2006-dec27,ens1,200701,-0.56653,-0.35249,-0.64756,-1.81602,-1.72541,0.21086,-2.54169,-1.20877,-0.76263,-0.85966
2006-jan16,ens1,200602,-0.98841,0.60745,-2.28882,-0.23879,0.31024,0.16891,-1.21678,-0.50422,-1.51322,0.56472
2006-jan21,ens1,200602,-1.68336,1.78715,-1.50392,-1.74286,-0.61990,-0.92984,-0.23140,-0.99042,0.52404,-0.19119
2006-jan26,ens1,200602,-2.26456,-0.96829,-0.13347,0.39557,0.09191,1.24441,-0.13695,-1.90284,0.01826,-0.29506
2006-jan31,ens1,200602,-2.26690,-1.12995,-1.62187,-0.91381,0.69629,-0.73802,-0.25474,-0.09851,-0.36825,-0.41134
2006-feb10,ens1,200603,-0.41080,1.50102,0.01077,-0.06935,-1.00082,-0.86807,0.35452,0.21070,-1.54468,-0.74083
2006-feb15,ens1,200603,-1.73961,-0.41454,0.65202,-0.10802,0.85391,0.71629,-0.92680,-1.06956,0.66885,-1.02820
2006-feb20,ens1,200603,-0.97634,0.36140,-2.04505,-0.16519,-0.80274,0.63137,-0.62690,0.88544,-0.19550,0.76158
2006-feb25,ens1,200603,-0.92515,-0.41767,0.66377,0.22929,0.56809,0.33926,-0.39205,1.47799,0.25011,1.28165
2007-dec02,ens1,200801,0.28308,1.41435,-1.65447,0.27139,-0.78792,-2.31173,0.19091,0.65982,0.59706,-0.61078
2007-dec07,ens1,200801,0.44201,3.00510,-0.77381,-0.92465,-1.53712,-0.97052,0.58822,-2.20926,-1.83285,0.37948
2007-dec12,ens1,200801,1.18066,2.23465,-0.02672,-0.87740,-1.55130,-0.96371,-2.22931,0.06350,-1.67678,2.51597
2007-dec17,ens1,200801,0.37758,2.16185,-1.41972,0.40152,-0.82734,-0.78255,1.20760,-1.46815,0.21736,0.05176
2007-dec22,ens1,200801,-0.34341,-0.92516,-1.62704,-1.88401,-0.60441,-0.60616,-0.74641,-0.05779,-0.44691,1.21013
2007-dec27,ens1,200801,1.30494,0.61298,-1.70959,-1.32622,-0.84478,-1.44530,0.29489,0.10215,-0.28907,1.53939
2007-jan16,ens1,200702,1.30933,-0.69927,0.83815,1.02036,1.34019,-2.22950,1.34293,-1.08413,-1.84862,0.01917
2007-jan21,ens1,200702,0.39659,-1.54981,-0.36269,-0.24048,0.97761,1.12155,1.10382,0.32958,-0.14350,0.45007
2007-jan26,ens1,200702,-1.10732,-1.84641,-0.04188,-0.14641,1.52668,-0.40807,1.43077,1.03680,-0.27431,-0.68700
2007-jan31,ens1,200702,-0.52949,-0.93501,-0.48315,0.12185,1.59261,2.22009,0.32350,-0.49325,-1.15715,1.38875
2007-feb10,ens1,200703,-0.37220,0.03329,1.03072,1.00115,0.45250,1.41870,-1.34778,0.75897,-0.59871,-1.12191
2007-feb15,ens1,200703,1.44578,0.51606,0.02766,-1.20042,-1.02760,-0.59576,-0.34811,-0.09723,1.43237,-0.75428
2007-feb20,ens1,200703,2.22019,-0.87250,0.15339,-0.47355,-0.84608,-2.02039,-0.44990,0.05167,0.21338,-1.40589
2007-feb25,ens1,200703,-0.97909,-0.67013,-0.18159,0.49117,0.58931,0.64147,-0.97198,0.05000,-0.42534,-0.11695
2008-dec02,ens1,200901,0.37355,2.37624,0.34500,1.34890,-2.27164,0.51263,0.17197,-0.58040,-0.67301,2.40122
2008-dec07,ens1,200901,-0.89237,-1.22686,0.69451,-0.64977,0.61939,1.80120,0.01662,2.36632,1.59843,1.76522
2008-dec12,ens1,200901,1.14268,2.19721,-0.92510,-0.94871,-1.83593,-0.71921,1.41740,-0.43650,-0.00443,0.75816
2008-dec17,ens1,200901,-1.35150,1.54997,1.49063,-0.33586,-0.88727,-0.75495,0.68891,-1.58150,1.28934,0.19332
2008-dec22,ens1,200901,-1.49994,2.68180,1.57114,-1.01419,-0.69110,-0.86820,-0.24567,-2.31443,-0.49975,0.59796
2008-dec27,ens1,200901,-0.90958,1.76566,-0.78908,0.13518,0.98913,2.03797,-0.32757,-0.34072,0.63981,1.33145
2008-jan16,ens1,200802,-0.19074,1.63859,-1.45082,-0.95835,-0.51296,1.43285,-1.03082,-1.25022,0.76522,1.22436
2008-jan21,ens1,200802,1.42565,1.60878,-0.57221,0.21857,0.05125,0.67827,-1.05991,-0.71473,0.22127,0.23146
2008-jan26,ens1,200802,0.26154,0.69884,-0.95085,-1.46543,1.11142,0.12625,0.34699,0.74053,0.03254,0.34104
2008-jan31,ens1,200802,0.56717,0.65173,-1.03516,-0.78167,-0.59741,-0.03556,-0.66397,-0.53623,0.68144,-0.47890
2008-feb10,ens1,200803,-0.51567,-0.70172,0.09295,-0.26121,2.04576,0.32497,-0.63537,0.93456,0.11291,1.57875
2008-feb15,ens1,200803,-1.20232,1.78253,-0.70698,0.24727,-0.29081,-0.68247,0.56890,-0.55849,-0.06468,-1.40706
2008-feb20,ens1,200803,1.24276,-0.52586,-0.16473,0.19617,1.57353,0.09513,1.33577,0.33697,1.30229,-0.62573
2008-feb25,ens1,200803,1.47432,0.41308,0.19189,0.17472,0.15684,-0.69755,-0.68481,-1.45342,1.29734,-1.26849
2009-dec02,ens1,201001,0.57097,1.14580,-1.52294,0.12292,0.15487,1.29438,-1.33004,-1.14428,-2.19810,-2.22220
2009-dec07,ens1,201001,1.16503,0.15135,0.35333,-0.02341,-0.95499,0.37074,0.29819,1.53391,-0.47821,-0.74258
2009-dec12,ens1,201001,-1.20337,-2.28386,0.22932,0.95457,-0.28614,-0.32503,0.02803,-0.84101,0.73261,-1.57015
2009-dec17,ens1,201001,-0.89643,-1.12320,-1.19719,-0.32416,-1.01146,-0.32893,0.21108,-1.08952,-0.70598,-0.71115
2009-dec22,ens1,201001,-0.33471,-1.18959,-0.77452,0.22057,0.18462,0.35354,-1.30045,2.07841,-0.47820,-0.20376
2009-dec27,ens1,201001,-1.81088,-1.85077,0.91423,0.42384,0.72778,1.35909,0.82463,-0.71608,-0.04276,-0.75525
2009-jan16,ens1,200902,-0.79261,0.54525,0.06323,-0.21652,0.35957,0.43734,0.59054,0.28329,0.64508,0.21666
2009-jan21,ens1,200902,-0.96053,-0.02508,1.97287,-1.34530,0.35657,-1.06998,-1.62758,-1.24534,-0.46894,1.66047
2009-jan26,ens1,200902,0.11553,-0.23778,-0.31907,-0.32956,1.12106,-0.45685,0.07606,-0.68207,-0.57236,-0.56279
2009-jan31,ens1,200902,-1.78389,1.80667,0.19562,-0.54218,-1.46206,-1.57606,-1.42708,0.01092,0.11747,0.18782
2009-feb10,ens1,200903,-0.49014,0.52581,-1.08715,-0.64152,-0.90630,-0.16757,-0.42316,-0.53035,-0.14575,-0.34445
2009-feb15,ens1,200903,-1.73920,-0.25979,-0.36816,-0.83946,-0.52920,-0.41832,-1.45478,-1.27519,1.56753,0.05673
2009-feb20,ens1,200903,-1.68665,0.33862,0.47430,-1.05451,-0.25195,-0.84735,-1.48400,-0.60489,0.02875,-1.37738
2009-feb25,ens1,200903,0.40740,0.63701,0.71103,-0.53641,-1.88080,-0.23125,0.25279,-0.71033,-0.97331,0.76925
2010-dec02,ens1,201101,-3.09257,0.46831,-0.38213,-1.07714,2.47711,0.60996,-0.71213,-1.26059,1.60510,0.44107
2010-dec07,ens1,201101,0.40555,0.70489,1.26844,-1.18213,-1.62289,-0.91692,-0.29051,-0.83436,1.68350,-1.33675
2010-dec12,ens1,201101,-0.54023,-0.63642,-0.30910,-0.84381,1.51990,1.64902,2.33854,-0.16713,1.23997,-0.50999
2010-dec17,ens1,201101,-0.58821,-1.26952,1.38594,0.06797,1.62174,-0.07389,1.16424,-2.82841,1.54342,2.27400
2010-dec22,ens1,201101,-0.37099,-0.60912,0.56464,2.11010,0.95247,-0.47873,-0.01582,-0.54178,1.15113,1.38018
2010-dec27,ens1,201101,0.17784,2.98933,1.00977,-0.79553,-1.83340,-0.77883,0.74325,1.52919,0.37750,0.02273
2010-jan16,ens1,201002,0.20144,-2.09159,0.19606,-0.41876,-1.07699,-0.62829,-0.84192,1.31217,0.97162,0.96649
2010-jan21,ens1,201002,-0.69957,-1.43053,-0.41554,0.91416,-0.72837,1.03247,1.22936,0.45458,0.47801,0.24299
2010-jan26,ens1,201002,-0.47741,0.21570,-0.96338,-0.01193,-0.72288,-0.54160,-0.95889,-0.05794,0.66714,0.97934
2010-jan31,ens1,201002,-1.81583,-1.64224,-0.39363,1.64095,-0.14579,-0.13814,0.65685,1.78265,0.84889,-0.12469
2010-feb10,ens1,201003,-1.09555,0.44285,-0.89169,0.56187,-0.38656,0.51249,-1.03909,-1.39440,-2.01772,0.85233
2010-feb15,ens1,201003,-1.34975,-0.56449,-1.04521,-0.87003,0.01710,0.59941,-0.02392,-0.59162,-0.50585,0.58349
2010-feb20,ens1,201003,-0.80988,-0.41130,-1.34221,0.40797,-0.30132,-0.12114,-0.66626,0.35726,-1.42946,-0.10807
2010-feb25,ens1,201003,-0.70346,-0.52645,-0.57971,0.62316,0.24966,0.29623,-0.29635,-0.98260,-2.45188,1.44363
2011-dec02,ens1,201201,1.05162,2.60482,0.64393,-0.53815,-2.48966,0.96269,1.54403,-1.35093,-1.48256,-1.28458
2011-dec07,ens1,201201,1.61179,3.02580,-0.22724,0.78933,-1.09088,-0.27824,-2.32007,0.06066,-0.63033,0.55649
2011-dec12,ens1,201201,2.17583,1.84307,1.78687,0.74472,-2.36646,-0.07674,0.70514,0.45673,-1.26377,-0.36148
2011-dec17,ens1,201201,1.62923,1.71785,0.35821,-0.70709,-0.29130,0.00542,-0.35591,-0.51971,0.09911,0.51832
2011-dec22,ens1,201201,0.67145,1.11388,1.04164,-1.98842,-0.60227,0.93710,-1.51597,-0.94173,1.37389,1.64701
2011-dec27,ens1,201201,1.34372,0.96563,-0.55485,1.06065,0.59559,1.08733,-0.59998,1.30115,1.08806,-0.56008
2011-jan16,ens1,201102,-0.50805,0.46052,-0.35712,-1.43074,1.90088,0.58676,-0.21605,-0.73914,1.86819,0.56037
2011-jan21,ens1,201102,0.74969,0.57862,-0.31558,-0.66195,-1.77705,0.26973,-0.89563,0.23370,2.11840,-0.03889
2011-jan26,ens1,201102,0.36626,0.74770,1.08793,0.17735,-0.04283,1.15396,-0.34012,0.10949,0.69912,0.52114
2011-jan31,ens1,201102,0.67136,0.91304,1.34163,1.48349,-0.24784,0.69803,-0.07393,-0.82406,-0.98016,1.95299
2011-feb10,ens1,201103,-1.46243,0.11401,0.27188,1.46193,-2.27537,0.86634,-2.34606,1.63249,0.12985,1.19229
2011-feb15,ens1,201103,-0.91924,1.36379,1.81698,-0.22151,-0.54551,-0.00327,1.09107,0.20980,-0.46416,0.40315
2011-feb20,ens1,201103,1.08393,0.44913,1.67696,-0.02810,-0.95922,-0.61008,0.71385,-0.84871,0.38774,0.46742
2011-feb25,ens1,201103,2.55188,-0.12447,0.95428,0.61766,-0.47135,-2.61499,2.11425,1.03596,-1.67279,1.05795
2012-dec02,ens1,201301,-0.74286,0.21258,-0.72593,0.49333,0.08495,0.46632,1.55251,-1.50844,-0.18313,-1.17831
2012-dec07,ens1,201301,0.03415,-0.73920,-0.15702,-1.43932,1.19727,-2.17738,-0.33436,0.00821,-0.23080,-0.00437
2012-dec12,ens1,201301,-0.02001,-0.32139,0.62165,0.75358,0.52353,0.31590,-1.31169,0.35760,-1.14933,-0.63166
2012-dec17,ens1,201301,-0.63328,0.65506,0.66077,1.21874,0.20771,1.47959,2.36817,0.09295,-0.13537,-2.06943
2012-dec22,ens1,201301,-1.58995,0.48372,-0.90561,-1.23823,0.75721,-0.60010,-0.28211,-0.07406,0.65133,-0.75048
2012-dec27,ens1,201301,0.08604,0.08289,-0.74074,0.60451,1.59697,-0.07525,-0.15275,1.65759,-0.66645,0.20668
2012-jan16,ens1,201202,-0.03644,1.12031,0.22602,-0.55582,-0.40023,-0.24310,-1.53262,1.47872,-1.75654,-1.32317
2012-jan21,ens1,201202,0.09222,2.44685,-2.19797,0.42258,-1.44078,-1.44182,0.87984,-0.83050,-0.44378,0.11436
2012-jan26,ens1,201202,-1.40568,0.90579,-0.88045,-2.07867,0.28767,-2.05198,0.27886,0.79674,0.39482,0.47208
2012-jan31,ens1,201202,-1.37125,0.08631,-1.17474,-0.36170,-0.34837,-1.14703,0.09842,0.73957,0.66103,-0.29888
2012-feb10,ens1,201203,0.89438,0.30929,0.35347,-0.43823,0.66795,-2.18457,1.01902,-1.06398,0.87127,0.60526
2012-feb15,ens1,201203,1.24307,0.49822,-0.37838,0.64011,0.33381,-0.78899,-0.44094,-0.57171,-0.58947,0.72427
2012-feb20,ens1,201203,1.33937,1.47201,0.82390,-0.78819,-0.30381,-0.57949,-1.75204,-1.01550,1.04072,0.83062
2012-feb25,ens1,201203,-0.12170,0.81933,-1.08298,-1.39408,-1.44689,-0.76802,-1.06812,-0.15403,0.45542,0.05046
2013-dec02,ens1,201401,1.39527,0.77886,0.63749,-1.75327,0.45412,1.14130,-0.45491,-1.66792,-0.64081,1.34932
2013-dec07,ens1,201401,1.15007,2.26671,-0.39558,-0.51990,-0.67355,-1.58861,-0.65442,-1.90923,-1.32166,-0.10101
2013-dec12,ens1,201401,0.67889,-0.03487,2.11068,-0.52363,-0.22529,-0.00778,0.89311,-0.01001,0.93510,-0.35542
2013-dec17,ens1,201401,-0.46389,1.92675,-0.45893,1.01998,0.62535,-1.20618,-0.60953,-0.23152,2.26429,-1.50238
2013-dec22,ens1,201401,0.22963,-0.95147,0.35868,0.30319,1.32739,-2.23739,-0.13008,-0.94358,0.02238,-0.51321
2013-dec27,ens1,201401,0.41584,0.29465,0.08471,-0.57490,-0.66656,-0.41048,-1.48599,-0.10008,-0.39957,0.94922
2013-jan16,ens1,201302,-0.68978,-0.78498,0.30814,-1.12582,0.81822,-1.26242,-0.71042,0.54975,0.44651,-0.19952
2013-jan21,ens1,201302,-2.27030,-0.26278,0.51104,-0.22632,1.48129,-1.12447,0.12531,0.80347,1.64940,-0.22135
2013-jan26,ens1,201302,0.79316,0.17533,-0.24130,0.35465,-0.13775,1.29512,-0.52034,1.49501,-0.42151,0.57983
2013-jan31,ens1,201302,-1.26954,0.89166,-0.41224,0.37495,0.80875,0.32924,0.72378,1.91992,-0.63987,-0.30154
2013-feb10,ens1,201303,-0.87633,1.21751,0.11241,-2.32887,1.01196,-0.06265,0.12360,-0.99395,1.49702,-0.06641
2013-feb15,ens1,201303,-0.62791,0.86969,0.05294,-0.00333,0.38904,-0.50947,-0.26070,-1.30341,-0.59019,-0.60932
2013-feb20,ens1,201303,-0.40269,0.24133,-1.27527,-1.17688,0.02155,0.31590,-0.49756,-1.77921,-0.79944,-0.98894
2013-feb25,ens1,201303,-0.50038,0.25772,1.14952,1.65471,0.57135,0.49836,-0.30354,-1.70356,-0.41532,-0.37425
2014-dec02,ens1,201501,0.05071,-1.57577,-0.20067,1.93437,1.60551,0.47299,-0.34105,-1.40098,-1.10626,-1.86947
2014-dec07,ens1,201501,-0.24534,-2.09653,1.16769,1.91555,0.57163,0.59413,-0.66035,0.54046,-0.13239,-0.95019
2014-dec12,ens1,201501,-0.37168,-1.95930,-0.77082,0.23896,0.05233,-0.35104,0.13551,-0.35558,0.16977,-1.03508
2014-dec17,ens1,201501,0.70623,-2.68725,0.69454,-0.79622,-0.56997,2.15496,2.44579,1.96355,0.65586,-0.08119
2014-dec22,ens1,201501,1.84260,0.58442,1.12364,1.21218,-1.65268,-1.75170,-0.00423,-0.64020,-0.42940,-1.83498
2014-dec27,ens1,201501,0.19448,0.12539,1.00860,-1.44021,0.13225,1.24906,0.93528,0.17906,0.14385,-1.25855
2014-jan16,ens1,201402,1.37868,0.64127,1.69871,0.85663,-1.01714,-0.81111,-1.28546,-0.81712,-0.41455,0.43072
2014-jan21,ens1,201402,-0.52652,2.14618,1.57180,0.40015,-1.92197,-0.05631,-0.20307,0.72093,-1.49655,1.07325
2014-jan26,ens1,201402,0.90696,0.67731,1.77709,0.99626,-1.09429,-1.02793,-1.55657,0.94317,-0.94678,-0.03249
2014-jan31,ens1,201402,0.55797,0.91239,2.07564,0.87705,0.74511,0.12197,-1.59104,-0.71234,1.08426,-1.00602
2014-feb10,ens1,201403,1.05839,-0.54616,0.37909,1.69842,0.84750,0.20979,-0.08421,0.26743,-1.97594,0.25356
2014-feb15,ens1,201403,1.28936,-1.02572,0.44343,-0.06971,1.48723,1.12763,1.10102,-0.68285,-1.28435,-1.07301
2014-feb20,ens1,201403,-0.14552,0.01064,-0.87050,0.08744,-0.05174,-1.40955,0.61055,0.73299,-0.52850,-0.12976
2014-feb25,ens1,201403,1.08084,-0.73894,0.55367,-0.15524,0.18068,-1.37055,0.96790,0.87337,-0.91798,-0.57502
2015-dec02,ens1,201601,0.60916,-1.49638,-0.43887,-1.01873,0.22060,-0.68085,-0.72796,1.63626,0.43018,-2.12763
2015-dec07,ens1,201601,0.41260,-0.50311,-0.97755,-0.07612,0.35256,0.54148,-2.12379,0.38695,-3.72154,0.12791
2015-dec12,ens1,201601,0.78508,-0.41594,-1.55189,0.44573,0.04590,1.26583,-0.48174,-0.37912,-3.36221,-0.84944
2015-dec17,ens1,201601,0.20097,-0.82379,-1.06189,0.62932,1.58306,0.82079,-0.49966,-0.35491,-2.73496,0.37102
2015-dec22,ens1,201601,0.01550,-1.08342,-1.35015,0.12655,-0.87967,0.27087,0.39422,0.13513,-1.49245,-0.54957
2015-dec27,ens1,201601,0.19103,-1.17111,-0.97419,0.76166,-0.79375,-0.71879,1.49710,2.05204,-1.57027,-0.72967
2015-jan16,ens1,201502,2.42299,-0.93790,0.98202,1.50495,0.38197,-1.58393,0.61234,-0.29987,-0.67796,-0.44086
2015-jan21,ens1,201502,1.63083,-1.31327,-0.57795,0.16644,0.64011,-0.12070,0.42380,0.53519,0.49501,-0.78098
2015-jan26,ens1,201502,-0.16270,-0.29917,0.92195,0.49745,1.82491,-0.40798,-0.29241,2.05582,-0.16340,-0.12608
2015-jan31,ens1,201502,0.65814,1.12141,2.35005,-0.51912,-1.40306,-1.03724,0.56192,2.01319,-0.37612,0.06475
2015-feb10,ens1,201503,0.50978,-0.55039,-0.83069,-0.26570,-1.07082,0.97871,-1.42127,0.35622,0.50325,0.77008
2015-feb15,ens1,201503,1.84361,-0.24030,-0.44347,0.21266,0.26236,-1.20594,0.77416,0.39154,0.20439,-2.34248
2015-feb20,ens1,201503,-0.33689,0.51664,1.04960,0.26001,-0.20406,0.41642,0.56302,1.94535,1.63442,-1.18817
2015-feb25,ens1,201503,2.46539,0.69144,1.58430,-0.59670,-0.73362,-0.49476,0.61082,-0.05434,-1.45956,0.47370
2016-dec02,ens1,201701,-0.78706,1.68836,-1.63161,1.00947,0.78109,1.82135,0.12047,0.76243,-0.42316,-1.06129
2016-dec07,ens1,201701,1.19708,1.94899,1.31348,0.09671,-1.81522,-0.08264,-1.44943,0.42796,-2.39874,-0.16962
2016-dec12,ens1,201701,1.21690,1.94622,-0.18059,-0.60910,0.05566,-0.23206,-0.76093,-1.70327,-1.27233,-1.00695
2016-dec17,ens1,201701,-0.79591,0.23298,0.15728,0.12644,0.89771,1.08905,0.09700,0.10013,-0.55735,-2.19494
2016-dec22,ens1,201701,0.96137,-0.42652,0.52618,-0.06687,1.35549,-2.80240,-0.78849,1.15234,-1.50855,-2.13206
2016-dec27,ens1,201701,0.00861,1.87778,-0.31573,-0.62733,-0.46856,-2.62196,1.30639,-1.91165,-0.69548,-1.05091
2016-jan16,ens1,201602,0.47080,-1.89047,-0.96029,-0.42625,0.19507,0.17176,-0.22990,1.44132,-0.87735,-1.13014
2016-jan21,ens1,201602,0.03252,-1.46678,-1.20565,0.53768,0.18641,1.15325,1.03174,0.29911,-1.33198,-2.29382
2016-jan26,ens1,201602,-0.07750,-2.12256,0.34717,-0.29606,-0.14705,0.71709,0.33185,0.09870,-0.95101,-2.51832
2016-jan31,ens1,201602,0.42873,-1.68779,-0.77594,-0.47875,1.08985,1.05968,0.13439,0.68272,-1.33036,-1.60108
2016-feb10,ens1,201603,-0.32896,-0.43317,-0.58735,-1.22268,-0.69733,0.66960,-1.65509,0.26817,0.56999,-1.69868
2016-feb15,ens1,201603,0.16612,-2.40630,0.05628,0.25950,-0.29147,2.01894,-0.45510,2.40063,-1.28687,-1.42076
2016-feb20,ens1,201603,-1.67087,-1.58514,-0.55510,-2.03675,0.19215,-0.39382,-1.06926,0.85075,-0.79057,-2.09107
2016-feb25,ens1,201603,-0.97590,-1.07148,-0.99567,-0.64367,-0.12699,-2.13098,-1.54093,-0.39374,-0.73892,-1.47715
2017-dec12,ens1,201801,0.13821,3.09008,1.61070,0.81550,-1.63101,-0.60701,0.20355,0.99436,-1.47839,0.22297
2017-dec17,ens1,201801,0.76720,-0.33392,0.88888,-1.41061,-0.89467,-0.65119,-2.51315,-0.24546,1.09624,-1.91507
2017-dec22,ens1,201801,1.08028,0.49519,0.07172,-0.66116,-0.12853,1.37505,0.99458,-1.41018,-0.42092,-1.40349
2017-dec27,ens1,201801,0.70489,1.29493,-0.79881,0.54838,0.40514,-0.89673,-0.47213,-0.59933,-1.75551,-0.39416
2017-jan16,ens1,201702,-0.94643,0.79696,-0.81907,1.43275,-0.12066,0.40768,-1.01924,0.01661,-1.10094,-0.79115
2017-jan21,ens1,201702,0.90430,1.71026,-1.87990,-0.11437,0.02585,0.95781,-1.76830,-0.72275,-1.05856,0.09622
2017-jan26,ens1,201702,0.26921,-0.29021,0.05717,2.11162,-0.17132,-0.60462,-1.11779,0.47702,0.41068,-1.28585
2017-jan31,ens1,201702,0.83460,-1.64684,0.29417,0.31725,-0.32663,-1.71619,0.35542,-0.74799,-0.56909,-0.72845
2017-feb10,ens1,201703,-1.66389,0.15618,1.44194,-0.46231,-0.69451,0.29518,0.86046,0.96952,1.33969,-1.62562
2017-feb15,ens1,201703,0.28834,0.11396,1.03770,1.35772,-0.15534,0.63652,-0.83824,-0.75277,1.48345,-1.15467
2017-feb20,ens1,201703,1.58728,-0.19641,1.38375,0.26240,-0.29687,0.19843,2.31403,-0.32628,-0.11222,-2.02370
2017-feb25,ens1,201703,0.28205,-0.43882,1.97858,0.53087,-0.39071,1.44262,-1.00295,0.07742,0.08733,-0.73223
2018-dec12,ens1,201901,-1.90855,0.15350,-1.35321,-0.29855,1.21561,-1.00453,-0.61076,-1.34813,-0.15468,-1.50226
2018-dec17,ens1,201901,-2.23999,-0.26704,-0.55073,-1.07533,1.95424,0.02826,2.26202,0.41323,0.65117,-2.73282
2018-dec22,ens1,201901,0.05289,0.41010,-0.08264,-0.46828,1.25057,-0.31398,0.96629,-0.84132,-0.52204,-1.18283
2018-dec27,ens1,201901,-0.77594,-0.82684,-0.81857,0.10052,0.05213,-0.50303,0.26159,1.36417,-1.47248,-0.70204
2018-jan16,ens1,201802,0.05882,1.24050,0.48853,0.12130,-1.46328,1.62922,-0.41244,0.57983,-0.06359,-0.56362
2018-jan21,ens1,201802,1.19402,-0.70751,-0.30976,0.42271,1.42093,-0.50446,-0.42058,1.40221,-0.20742,-2.53647
2018-jan26,ens1,201802,2.12418,-0.49664,3.25160,-0.57046,0.26389,-1.02802,0.93499,1.58747,-0.96171,-1.57776
2018-jan31,ens1,201802,1.04426,0.20299,0.93889,-0.11304,1.36564,-1.31519,0.21497,1.65587,0.24221,-1.90123
2018-feb10,ens1,201803,-1.05312,1.10879,1.03112,-0.63690,-2.00313,0.18722,-0.45640,0.28264,2.05179,-1.62636
2018-feb15,ens1,201803,-2.53537,1.16513,0.86884,-0.11527,0.07658,1.88123,-1.02311,1.46839,-0.88069,-0.41251
2018-feb20,ens1,201803,-0.63410,0.91126,1.29484,0.44845,-0.59294,-0.75501,-1.58334,-0.55402,-1.18775,-0.88775
2018-feb25,ens1,201803,-1.42887,1.47516,0.63759,-0.48989,0.39238,2.45637,-0.12037,-0.43203,1.17907,-0.75439
2019-dec12,ens1,202001,-0.38850,-0.54265,0.21091,-1.64160,-0.89726,-0.59818,0.18712,1.00611,0.80090,-2.18083
2019-dec17,ens1,202001,0.71844,0.38394,0.66584,0.15928,-0.72156,-1.73869,-0.76714,0.34903,-0.39129,-0.14391
2019-dec22,ens1,202001,-0.94739,0.82245,-0.40215,-1.07314,1.28792,-0.58068,0.62207,0.44299,0.92450,-1.63568
2019-dec27,ens1,202001,1.39769,0.93853,0.99103,-0.35531,-1.05077,-0.97350,-1.00648,-0.70866,-0.36630,-0.79174
2019-jan16,ens1,201902,-1.56945,0.62690,-0.39436,-0.88192,0.69539,-0.12156,1.25622,0.89273,-0.67176,-1.22286
2019-jan21,ens1,201902,0.22792,-0.26530,1.07924,0.88845,1.13816,-0.24921,-1.29045,0.01684,-0.17185,-1.30250
2019-jan26,ens1,201902,-1.00134,-0.33076,-0.13985,0.53357,0.97441,-2.23109,-0.07435,-0.50887,0.98738,-1.47648
2019-jan31,ens1,201902,0.98572,-0.11572,0.55422,-0.07336,-0.49038,-2.29730,0.92826,-0.26833,-0.16115,-1.93120
2019-feb10,ens1,201903,-0.51568,0.26477,-1.31736,1.46118,1.41883,0.03807,0.82512,0.12042,-1.65033,-1.73367
2019-feb15,ens1,201903,0.59270,0.76587,-1.55658,-0.21047,-0.41587,1.39450,-0.11223,0.05090,-1.01513,1.20930
2019-feb20,ens1,201903,0.22473,0.93937,0.86792,-1.65926,0.95670,1.73701,0.18217,0.02528,1.28668,-0.09707
2019-feb25,ens1,201903,0.35333,0.67303,-0.17108,0.89732,0.72333,0.17839,1.05050,0.64001,-1.37937,0.16561
2020-dec12,ens1,202101,-1.46450,2.94998,0.48942,-0.08770,-1.23556,-0.51367,0.85979,0.47077,0.57893,-0.71368
