init,member,verifying,REOF1,REOF2,REOF3,REOF4,REOF5,REOF6,REOF7,REOF8,REOF9,REOF10
2005-jul25,ens1,200508,-0.25256,-0.42040,-1.57922,0.22733,0.12432,0.49460,0.69135,-0.99072,1.19660,0.64908
2005-jul30,ens1,200508,-0.54193,-0.74833,-0.53384,-0.03323,0.60165,0.27285,0.10517,0.78611,-0.94550,-1.71754
2005-aug14,ens1,200509,0.18717,-0.73711,-0.84772,2.04786,1.33049,0.94129,-0.21329,0.93977,1.89862,-0.10634
2005-aug19,ens1,200509,0.05152,0.55066,-0.87377,0.18846,-0.03793,0.26230,2.06913,-1.32908,-0.16296,0.23075
2005-aug24,ens1,200509,-1.92515,0.49058,1.45068,2.18156,0.90066,-0.73525,-0.02890,1.22548,-0.03630,0.41490
2005-aug29,ens1,200509,1.57605,-0.59276,-0.72304,1.50494,1.63907,1.19072,-1.22839,-0.37108,-0.96593,-0.22543
2006-jun15,ens1,200607,0.10176,0.79253,0.91333,-0.66591,1.24319,-1.02623,-0.21676,-1.47453,0.72598,1.19906
2006-jun20,ens1,200607,-1.04787,2.70329,-0.77156,-0.05496,0.53636,-0.25827,-0.47359,1.41975,0.14709,0.63474
2006-jun25,ens1,200607,-0.70428,-0.30926,0.55050,-0.90373,-1.13209,-0.73892,0.68666,1.84395,0.20085,0.59457
2006-jun30,ens1,200607,0.37097,-0.76031,0.49385,-2.28175,0.14618,1.19731,0.73415,-0.33303,0.44989,1.04803
2006-jul15,ens1,200608,1.04827,-1.38905,-0.07337,0.02073,-1.10084,0.74824,1.43878,-1.16281,0.79860,0.35522
2006-jul20,ens1,200608,-0.20595,-0.31997,1.39317,-1.03816,-0.96815,-0.69659,0.75780,-1.48487,-0.12400,-0.60650
2006-jul25,ens1,200608,-0.55166,1.63461,0.84710,0.30100,1.52022,-0.44674,0.39708,-0.74167,-1.58587,-0.47435
2006-jul30,ens1,200608,0.73328,-0.63205,-0.12789,-0.47732,-1.39893,-0.64467,0.97682,0.48000,-0.64803,-0.58869
2006-aug14,ens1,200609,-2.54214,0.22240,0.54463,0.23177,-1.16799,-0.88159,0.56757,-2.40781,-1.15037,0.13207
2006-aug19,ens1,200609,0.20528,0.34490,0.09764,0.17936,-1.00996,0.51138,0.25333,-1.01097,1.47098,0.40645
2006-aug24,ens1,200609,0.42611,0.41997,-0.47634,-0.03820,-0.89073,-0.20729,0.87560,-1.49553,0.81282,1.38339
2006-aug29,ens1,200609,-0.05011,1.94025,-0.70447,0.07548,-0.57222,0.47112,0.20273,1.82862,0.24037,-1.19095
2007-jun15,ens1,200707,1.32785,-0.63390,-0.34440,-0.59837,1.10544,-0.22226,-0.09661,-0.81972,-0.31008,-0.09822
2007-jun20,ens1,200707,0.07925,-0.61014,0.37157,0.62175,0.03187,0.75512,-0.10552,-0.04434,-0.00999,0.58887
2007-jun25,ens1,200707,0.32568,0.17238,-0.75844,0.56207,0.20453,-0.07901,0.76597,-1.00200,-0.61067,0.25070
2007-jun30,ens1,200707,0.02834,0.17378,0.87960,-0.69162,-0.40469,0.57912,-0.46734,0.90410,-0.78167,0.18933
2007-jul15,ens1,200708,0.99049,0.03672,-1.24398,-1.12172,1.37474,-0.13453,-0.46337,-0.26960,0.75954,-0.09961
2007-jul20,ens1,200708,0.45543,0.69547,-0.97815,-0.31111,-0.82573,0.14416,-0.20055,-0.65829,0.42504,-0.72146
