init,member,verifying,REOF1,REOF2,REOF3,REOF4,REOF5,REOF6,REOF7,REOF8,REOF9,REOF10
2002-dec02,ens1,200301,-0.10111,0.27154,0.78333,0.20497,-0.48034,0.45658,-0.09459,-0.24589,-0.75395,0.68167
2002-dec07,ens1,200301,0.69075,-1.11149,-0.75713,-1.72567,-0.28988,2.47447,0.17361,-1.00422,0.46052,0.67896
2002-dec12,ens1,200301,-0.45814,-2.17450,-0.38386,-0.79721,-0.27193,1.31051,-0.54209,-0.32990,0.10306,0.41828
2002-dec17,ens1,200301,1.46108,-0.30392,-0.24335,0.02536,1.39299,0.82198,-1.42315,-0.10830,-0.82386,-1.61080
2002-dec22,ens1,200301,-1.04224,-0.76867,-0.44667,1.02329,0.48776,0.35750,0.03325,0.34369,-0.67783,-0.29120
2002-dec27,ens1,200301,-1.83831,-2.67301,-0.27313,0.49879,-0.30931,-0.61885,0.55985,0.53793,0.73140,-0.27700
2002-jan16,ens1,200202,0.34184,-0.78793,0.70049,0.01498,1.03212,-1.15032,0.38006,0.64923,0.66398,-0.65663
2002-jan21,ens1,200202,0.75130,-0.31866,-1.98010,0.26841,-0.26961,-0.00316,0.06456,0.10875,-1.28083,-1.09725
2002-jan26,ens1,200202,0.70802,-0.00332,-0.25573,0.02638,0.20840,1.10409,-0.45273,-1.15971,-2.17512,0.57031
2002-jan31,ens1,200202,1.11304,-0.49179,-0.53777,0.55989,-0.47981,1.61604,-1.65685,-2.21953,-1.63960,0.15143
2002-feb10,ens1,200203,0.49216,-0.41794,-0.03592,0.87697,0.72841,-0.58875,-0.09658,-0.44162,0.74776,0.26652
2002-feb15,ens1,200203,-1.80311,-1.69974,0.31036,-1.04465,-0.06335,-1.81604,0.13191,2.56203,1.24634,-0.81053
2002-feb20,ens1,200203,-1.12600,0.26833,1.15690,1.78291,0.53640,-0.97348,0.40677,1.13639,0.10572,-0.08492
2002-feb25,ens1,200203,0.84265,0.73570,0.45917,-0.19951,0.34451,-0.83057,-0.02115,0.48774,-0.07011,-1.16970
2003-dec02,ens1,200401,-1.77570,-2.39827,0.58020,0.19811,-0.44384,-0.83596,-0.43752,1.26963,2.29147,-1.20091
2003-dec07,ens1,200401,0.57685,0.61303,-0.87474,-1.40167,-1.51536,0.02979,0.64002,-1.58262,0.32693,1.73150
2003-dec12,ens1,200401,-1.00632,-1.25505,-0.33081,-0.91531,-0.23822,-1.72210,0.81198,0.64995,1.29099,1.77711
2003-dec17,ens1,200401,-0.02126,-1.08608,0.23230,-0.49862,0.77711,-0.71953,0.82382,1.19383,1.39818,-0.21921
2003-dec22,ens1,200401,-0.00478,-0.61091,0.56240,0.52002,1.39562,0.13552,0.65440,0.02275,1.19913,1.66658
2003-dec27,ens1,200401,-1.38478,-1.21824,1.00934,0.25149,0.88541,-0.95779,0.35801,0.75531,1.10176,1.31637
2003-jan16,ens1,200302,-1.06170,-1.56816,-0.09796,-1.20885,-0.17930,-0.24693,0.19103,0.46027,0.64097,2.43917
2003-jan21,ens1,200302,-0.05044,-0.78698,-0.91948,0.23145,-0.02994,0.54707,-0.13583,-0.42713,-0.93448,0.00727
2003-jan26,ens1,200302,0.53040,0.09906,0.45679,-0.05861,0.19335,-0.55840,0.19364,-1.15079,0.93376,0.43683
2003-jan31,ens1,200302,-0.09702,-0.03160,0.04487,-1.12228,-0.11662,0.09896,-0.38231,0.50293,0.08333,0.78851
2003-feb10,ens1,200303,0.82838,-0.04591,0.48593,-0.35016,0.56637,0.60193,0.67605,-1.05422,-1.61532,-0.10542
