init,member,verifying,REOF1,REOF2,REOF3,REOF4,REOF5,REOF6,REOF7,REOF8,REOF9,REOF10
2000-dec27,ens1,200101,0.55913,0.04179,0.20534,-0.22640,0.04233,-1.26651,-0.07958,-1.65470,-0.83264,0.15286
2000-jan16,ens1,200002,0.54191,0.70531,-1.71235,-1.11952,-0.84221,1.28788,-0.05983,1.00403,-0.07920,-0.83876
2000-jan21,ens1,200002,0.84338,0.45361,-0.69117,-0.98398,-0.11495,1.27196,-0.03949,0.92160,0.18084,-0.80703
2000-jan26,ens1,200002,1.70115,0.12739,0.83016,-2.04606,1.00463,-0.79531,-3.15185,-3.18727,-0.02711,-2.15242
2000-jan31,ens1,200002,1.18037,1.68319,0.19268,-1.24806,0.51003,1.76787,-0.12231,-0.92686,-0.68617,-1.79891
2000-feb10,ens1,200003,-0.39148,-0.20897,0.04030,0.59661,0.04417,-0.35100,1.56385,-0.14713,1.44228,-0.42761
2000-feb15,ens1,200003,0.66658,1.90176,0.40466,0.37361,0.67096,0.82977,0.43096,0.14501,0.39112,-1.08910
2000-feb20,ens1,200003,0.22258,0.18618,0.93552,0.60597,1.00653,0.58258,-1.14322,-1.14155,-1.03759,-0.05056
2000-feb25,ens1,200003,1.67396,-0.09262,1.11450,-0.71529,0.38782,-0.47963,-2.00081,-1.64903,0.18114,-1.19715
2001-dec02,ens1,200201,-0.65067,-0.55562,1.26264,1.53967,0.17633,0.65744,1.01627,0.27876,0.76611,1.72519
2001-dec07,ens1,200201,-0.53457,-1.16155,1.41018,0.45496,-0.87509,-0.85594,0.26227,0.52484,1.17718,0.29224
2001-dec12,ens1,200201,0.50662,-0.29125,-1.11111,0.38637,-1.25644,0.80800,0.54059,0.83436,0.47660,0.51577
2001-dec17,ens1,200201,-0.33933,-0.50660,-1.83643,-1.11385,-0.45944,0.49121,-0.04759,0.06221,-0.36685,-0.89645
2001-dec22,ens1,200201,0.47150,-1.37027,-1.28043,-0.34109,-1.23255,0.05893,-0.74383,2.25767,1.49763,0.39382
2001-dec27,ens1,200201,0.19915,-0.49522,0.32520,-0.04040,-0.81970,-0.01872,-0.12152,-0.20392,0.37543,-0.96687
2001-jan16,ens1,200102,-0.38204,1.32069,-1.31657,0.58095,0.60958,1.09665,1.88054,1.39031,1.15367,0.54085
2001-jan21,ens1,200102,1.35256,1.33153,-0.08602,-1.01114,-0.68058,0.32423,0.85143,0.14644,0.36773,-0.35270
2001-jan26,ens1,200102,1.43570,0.53695,-0.32647,-1.08115,-0.33947,-0.42085,-0.42007,-0.05987,-0.70475,0.17473
2001-jan31,ens1,200102,-0.06381,0.23891,-1.12777,0.72385,0.75705,-1.39060,0.08489,-0.46908,-0.72316,2.32145
2001-feb10,ens1,200103,-0.07648,-1.02178,0.26693,-0.47622,-0.42016,-0.05489,0.19441,-0.37815,0.11380,-0.21161
2001-feb15,ens1,200103,-0.27236,-1.14589,-0.13996,0.97956,-0.56103,-0.71096,1.18042,1.67362,1.81032,1.27810
2001-feb20,ens1,200103,-0.42027,-0.49690,0.29780,-0.16371,-0.52790,0.03869,0.44759,1.17865,0.79535,0.18642
2001-feb25,ens1,200103,-1.32871,-0.02804,-0.10948,0.88679,0.31210,-0.82639,1.15484,0.20535,0.52585,1.17205
2002-dec02,ens1,200301,-0.23706,0.28281,-0.16311,-0.62805,0.50436,1.25395,-0.41347,0.23898,-0.75939,-0.20918
2002-dec07,ens1,200301,0.84668,-1.08448,1.79790,-1.38279,0.19194,-0.67891,-2.14454,-0.65451,0.33984,-1.43111
2002-dec12,ens1,200301,-0.42524,-2.01280,0.91201,-0.80350,0.12744,-0.13399,-1.26857,-0.28314,0.13527,-0.36089
2002-dec17,ens1,200301,1.60112,-0.27783,-0.35111,-0.35330,-1.48225,-0.33615,-1.16871,0.46612,-0.29241,0.78678
2002-dec22,ens1,200301,-0.90958,-0.53698,-0.89205,-0.14152,-0.40843,-0.33885,-0.61218,0.04488,-0.89709,-0.70795
2002-dec27,ens1,200301,-1.94724,-2.74769,-0.26309,0.25606,0.29953,-0.90999,0.58310,0.75405,0.63362,0.20272
2002-jan16,ens1,200202,0.24263,-0.92757,0.02859,0.49028,-1.13155,0.49366,1.11332,1.57339,0.81010,0.80046
